time,Q,S,I,R,D,V
126,0.04606215015313246,50.77369657372197,0.0008350893332668226,218.75581124061574,19.25161688077785,711.1719780653984
127,0.042345882760696896,49.768298183636645,0.0007226431499914472,218.759423246903,19.25184554691371,712.1773644966363
128,0.038927427282652444,48.78280981369426,0.000625147658699476,218.7627395484169,19.25205533851546,713.1628427244325
129,0.035783183672292426,47.81683694848075,0.0005406444021962395,218.76578440829346,19.25224782433795,714.1288069908138
130,0.032891387383181626,46.86999292479465,0.0004674269646200087,218.76858009307742,19.252424441488003,715.0756437262925
131,0.030231971093424317,45.941898770243675,0.00040400922324750576,218.77114703754356,19.25258650661007,716.0037317052864
132,0.02778643627101724,45.03218304589429,0.00034909749462726876,218.77350399587974,19.252735226107912,716.9134421983529
133,0.02553773395048565,44.140481692766826,0.0003015661126730695,218.7756681803631,19.252871705486758,717.8051391213205
134,0.023470154120950566,43.26643788198685,0.0002604360289900771,218.7776553885681,19.25299695789289,718.6791791814027
135,0.021569223177234833,42.4097018684528,0.00022485607610906748,218.7794801200359,19.253111911919405,719.535912020339
136,0.01982160893387595,41.569930847937705,0.00019408657832137524,218.78115568323815,19.253217418739364,720.375680354573
137,0.018215032560652798,40.74678881728443,0.00016748500214485419,218.78269429378585,19.253314258634603,721.1988201127327
138,0.016738187129179787,39.93994643784717,0.0001444934234752374,218.7841071644299,19.253403146960924,722.0056605702098
139,0.015380662179597441,39.14908090183124,0.0001246275709325803,218.78540458768003,19.253484739608147,722.7965244811304
140,0.014132873920503955,38.373875801465125,0.0001074672572443639,218.7865960116163,19.253559637996318,723.571728207745
141,0.012986000755250917,37.61402100109324,9.264803813174113e-5,218.78769010936173,19.25362839364195,724.3315818471101
142,0.011931923700347303,36.869212512012545,7.985393803190594e-5,218.7886948428035,19.253691512335507,725.0763893552104
143,0.010963171289660158,36.13915236988445,6.881109866335207e-5,218.78961752110106,19.25374945796784,725.8064486686586
144,0.010072868681964404,35.423548514701025,5.9282245605960035e-5,218.790464854365,19.253802656032484,726.5220518239743
145,0.00925469060858327,34.722114673045176,5.106186525519839e-5,218.79124300296527,19.253851496835544,727.2234850746805
146,0.00850281808397698,34.03457024313676,4.397202102167057e-5,218.7919576226201,19.253896338424575,727.9110290057139
147,0.007811898385565516,33.360640182077056,3.7858703942168204e-5,218.7926139058425,19.25393750927539,728.5849586457159
148,0.007177008136030848,32.70005489547568,3.258865590548323e-5,218.79321661996826,19.253975310752466,729.2455435770121
149,0.00659361915620545,32.052550128949505,2.804660344337923e-5,218.79377014214478,19.254010019368483,729.893048043778
150,0.006057567115513682,31.417866862218542,2.413286613266784e-5,218.7942784912952,19.25404188884474,730.5277310576603
151,0.005565022618478285,30.795751205354208,2.0761276438626984e-5,218.79474535746414,19.254071151999682,731.1498465012874
152,0.00511246450589446,30.185954297057293,1.7857366890205627e-5,218.79517412880017,19.25409802248255,731.7596432297876
153,0.00469665515962178,29.58823220448495,1.5356794346445422e-5,218.7955679164064,19.254122696367588,732.3573651707874
154,0.00431461794365253,29.002345825826087,1.3203986129855032e-5,218.79592957695132,19.25414535360236,732.9432514216907
155,0.003963616350047008,28.42806079466989,1.135095819602826e-5,218.7962617334966,19.254166159340098,733.5175363451855
156,0.0036411347017033125,27.865147385904056,9.756285248297159e-6,218.79656679470332,19.25418526516673,734.0804496632393
157,0.003344860429442258,27.313380423503972,8.384213967664782e-6,218.7968469724092,19.254202810222314,734.6322165492213
158,0.003072667873992188,26.772539190864357,7.203899613576296e-6,218.79710429764492,19.254218922221728,735.1730577174956
159,0.00282260322865784,26.24240734237199,6.1887350496031935e-6,218.7973406354813,19.254233718399842,735.7031895117834
160,0.0025928706451990155,25.722772816193846,5.315772017566579e-6,218.79755769868817,19.25424730638004,736.2228239923209
