time,Q,S,I,R,D,V
98,0.43449601579826835,71.90907923060428,0.0009260739231914023,594.5625984562953,97.94329254630036,235.14960767707885
99,0.39718038759953483,71.19353849734802,0.0007732588919722849,594.5959279678599,97.94746509073927,235.86511479756152
100,0.3630631037697003,70.48512331441937,0.0006454058185439653,594.6263880682187,97.95127790901614,236.57350219875775
101,0.3318710725321288,69.78376178402821,0.0005384820347089567,594.6542258287682,97.95476205671004,237.27484077592683
102,0.30335435313062736,69.08938289360388,0.00044909852613063726,594.6796670430261,97.95794590190306,237.9692007098103
103,0.2772842198978355,68.40191647837602,0.0003744085639886352,594.7029180591848,97.96085535868566,238.65665147529185
104,0.2534513838982446,67.72129318909082,0.00031202206022723706,594.7241674549878,97.96351410025324,239.33726184970985
105,0.23166436007359265,67.04744446402995,0.00025993325302301623,594.7435875683897,97.96594375338444,240.0110999208695
106,0.21174796857926384,66.38030250463397,0.00021645968276150763,594.7613358963704,97.96816407594028,240.6782330947935
107,0.193541959759904,65.71980025414375,0.0001801907236076808,594.7775563732486,97.97019311887954,241.33872810324485
108,0.17689975295743793,65.06587137877,0.00014994419722419046,594.7923805388731,97.97204737415409,241.99265101104828
109,0.16168728006050562,64.41845025098051,0.00012472981853594407,594.8059286061795,97.97374190972582,242.64006722323535
110,0.1477819253804667,63.77747193456243,0.0001037184136407594,594.8183104367774,97.97529049283561,243.2810414920305
111,0.13507155407136148,63.14287217117301,8.621601169706753e-5,594.8296264324936,97.97670570255438,243.9156379236962
112,0.12345362190098097,62.51458736813969,7.164205008497335e-5,594.839968350105,97.97799903255496,244.5439199852495
113,0.11283435973109461,61.89255458730974,5.9511048958177444e-5,594.849420045888,97.9791809849603,245.16595051106208
114,0.10312802657976955,61.276711534782706,4.941721053191977e-5,594.8580581560253,97.98026115604816,245.78179170935366
115,0.09425622561903159,60.666996551386774,4.102148266458276e-5,594.8659527184022,97.9812483145234,246.39150516858604
116,0.08614727790770237,60.06334860378297,3.4040697697255736e-5,594.8731677408402,97.98215047300573,246.99515186376576
117,0.07873564907328874,59.46570727610065,2.8238458021993772e-5,594.8797617203835,97.98297495332459,247.59279216266006
118,0.07196142453997655,58.87401276202377,2.3417491093171482e-5,594.8857881178536,97.98372844615967,248.18448583193197
119,0.06576982925425225,58.28820585726077,1.9413239977293966e-5,594.8912957915278,97.98441706551945,248.77029204319786
120,0.060110788256337866,57.70822795234373,1.608849290117415e-5,594.8963293933982,97.98504639849817,249.35026937901077
121,0.05493852450564083,57.13402102570694,1.3328883801487636e-5,594.9009297313889,97.98562155074073,249.92447583877413
122,0.0502111909331051,56.565527637008415,1.1039125201809705e-5,594.9051341003697,97.98614718797616,250.4929688445877
123,0.04589053389959719,56.002690920662886,9.13985626491756e-6,594.9089765846006,97.98662757395422,251.0558052470265
124,0.04194158529484918,55.44545457955744,7.565005781022467e-6,594.9124883341751,97.98706660510985,251.61304133085713
125,0.03833238090651662,54.893762878928236,6.259587316005293e-6,594.9156978176529,97.98746784223364,252.16473282069163
126,0.035033702836604196,54.347560640379506,5.177856489196939e-6,594.9186310529386,97.98783453940766,252.71093488658133
127,0.0320188439272437,53.806793236029506,4.2817715556717425e-6,594.9213118182773,97.9881696704431,253.25170214955148
128,0.029263392338077426,53.271406582770574,3.5397079537950045e-6,594.9237618450704,97.98847595303529,253.78708868707787
129,0.026745034618426027,52.741347136634566,2.925385599532876e-6,594.9260009940307,97.98875587082686,254.31714803850414
130,0.02444337549672369,52.21656188724802,2.4169731697475268e-6,594.9280474162915,97.98901169358317,254.84193321040775
131,0.02233977320876124,51.69699835237754,1.996341488077007e-6,594.9299177005498,97.98924549561555,255.36149668190714
132,0.020417188896578554,51.18260457255409,1.6484409486247673e-6,594.9316270075725,97.98945917262003,255.87589040991614
